Long,Lat,Desc,pos,bkf_W,bkf_D
145.466315,-38.0564551,btw_xs12_riffle,,13.43343887,-4.392
145.4663187,-38.05646088,btw_xs12_riffle,,14.12952257,-4.902
145.4663203,-38.05646746,btw_xs12_riffle,bkf,14.87309521,-5.585
145.4663205,-38.05647379,btw_xs12_riffle,bkf_WL,15.56230359,-5.752
145.4663222,-38.05647938,btw_xs12_riffle,,16.20024555,-5.879
145.466323,-38.05648728,btw_xs12_riffle,bkf_M,17.07129269,-5.961
145.4663275,-38.05649688,btw_xs12_riffle,,18.19660312,-5.852
145.4663284,-38.05650502,btw_xs12_riffle,,19.09720021,-5.799
145.4663301,-38.05650869,btw_xs12_riffle,,19.52643943,-5.717
145.4663295,-38.05651428,btw_xs12_riffle,bkf,20.12290469,-5.585
145.466335,-38.05651972,btw_xs12_riffle,,20.81262814,-4.999
145.4663349,-38.05652282,btw_xs12_riffle,,21.14749642,-4.635
145.4663362,-38.05652741,btw_xs12_riffle,,21.66993717,-4.515
145.4663364,-38.05653176,btw_xs12_riffle,,22.14470828,-4.283
145.4663355,-38.05654243,btw_xs12_riffle,,23.28849197,-4.073
145.4663433,-38.05655914,btw_xs12_riffle,,25.2426563,-3.484
145.4663457,-38.05656695,btw_xs12_riffle,,26.13302317,-3.037
145.466347,-38.0565755,btw_xs12_riffle,,27.08653459,-2.616
145.4663478,-38.05658275,btw_xs12_riffle,,27.88939573,-2.199
145.4663534,-38.05659434,btw_xs12_riffle,,29.24794697,-1.852
145.4663561,-38.05660243,btw_xs12_riffle,,30.17625639,-1.449
145.4663577,-38.05660928,btw_xs12_riffle,,30.94965022,-1.05
145.4663654,-38.0566203,btw_xs12_riffle,,32.29020362,-0.674
145.4663707,-38.05663142,btw_xs12_riffle,,33.59582691,-0.439
145.4663743,-38.05664059,btw_xs12_riffle,,34.65955385,-0.364
145.4663902,-38.05668503,btw_xs13_pool,,0,0
145.4663779,-38.05667618,btw_xs13_pool,,1.462633242,-0.248
145.4663639,-38.05666825,btw_xs13_pool,,2.965951618,-0.264
145.4663551,-38.05666411,btw_xs13_pool,,3.860832682,-0.413
145.4663439,-38.05665668,btw_xs13_pool,,5.139403273,-0.61
145.4663307,-38.05665009,btw_xs13_pool,,6.50569366,-1.058
145.4663199,-38.05664522,btw_xs13_pool,,7.591302984,-1.72
145.4663104,-38.05664103,btw_xs13_pool,,8.540239165,-1.978
145.4663002,-38.05663587,btw_xs13_pool,,9.602138147,-2.71
145.4662857,-38.05662977,btw_xs13_pool,,11.03483013,-3.302
145.4662684,-38.05662244,btw_xs13_pool,,12.74934418,-3.637
145.4662606,-38.05661927,btw_xs13_pool,,13.51277843,-3.706
145.4662492,-38.05661319,btw_xs13_pool,,14.72502594,-3.926
145.4662316,-38.05660368,btw_xs13_pool,,16.5894977,-3.984
145.4662165,-38.05659467,btw_xs13_pool,,18.25102518,-3.796
145.4661996,-38.05658661,btw_xs13_pool,,19.97820965,-3.906
145.4661847,-38.05657809,btw_xs13_pool,,21.58938964,-4.079
145.4661756,-38.05657317,btw_xs13_pool,,22.556673,-4.464
145.466173,-38.05657321,btw_xs13_pool,,22.74262012,-4.523
145.4661694,-38.0565698,btw_xs13_pool,,23.21971167,-5.005
145.4661623,-38.0565655,btw_xs13_pool,,24.00146766,-5.359
145.4661594,-38.05656346,btw_xs13_pool,bkf,24.33986072,-5.576
145.4661566,-38.05656194,btw_xs13_pool,bkf_WL,24.63295031,-6.193
145.4661515,-38.05655885,btw_xs13_pool,,25.19908768,-6.336
145.4661443,-38.05655555,btw_xs13_pool,,25.925723,-6.526
145.4661408,-38.05655337,btw_xs13_pool,bkf_M,26.31579619,-6.659
145.4661345,-38.05655011,btw_xs13_pool,,26.97942123,-6.673
145.4661286,-38.05654813,btw_xs13_pool,,27.52770519,-6.279
145.466126,-38.05654783,btw_xs13_pool,bkf_WL,27.74042285,-6.135
145.4661227,-38.05654588,btw_xs13_pool,bkf,28.10139422,-5.576
145.4661184,-38.05654259,btw_xs13_pool,,28.61927618,-5.029
145.4661139,-38.05653775,btw_xs13_pool,,29.24151874,-4.602
145.4661028,-38.0565319,btw_xs13_pool,,30.41517103,-3.869
145.4660931,-38.05652509,btw_xs13_pool,,31.53931022,-3.116
145.4660783,-38.05651915,btw_xs13_pool,,32.98668836,-1.801
145.4660654,-38.0565121,btw_xs13_pool,,34.36420063,-1.141
145.4660475,-38.05650245,btw_xs13_pool,,36.26151265,-0.486
145.4659023,-38.05666474,btw_xs14_riffle,,0,0
145.4659104,-38.05666848,btw_xs14_riffle,,0.824239043,-0.337
145.4659195,-38.05667044,btw_xs14_riffle,,1.63801862,-0.824
145.4659343,-38.05667499,btw_xs14_riffle,,3.031149122,-1.692
145.4659461,-38.05667875,btw_xs14_riffle,,4.151018791,-2.232
145.4659552,-38.05668276,btw_xs14_riffle,,5.055977156,-2.478
145.4659636,-38.05668417,btw_xs14_riffle,,5.79925409,-2.696
145.4659749,-38.05668872,btw_xs14_riffle,,6.905458783,-3.108
145.4659776,-38.05668982,btw_xs14_riffle,,7.169336092,-3.309
145.4659788,-38.0566901,btw_xs14_riffle,,7.280742819,-3.86
145.4659819,-38.05669029,btw_xs14_riffle,,7.53879042,-4.186
145.4659885,-38.05669239,btw_xs14_riffle,,8.167071691,-4.67
145.4659908,-38.05669211,btw_xs14_riffle,,8.337918026,-4.843
145.4659938,-38.05669331,btw_xs14_riffle,bkf,8.635064157,-5.33
145.4659965,-38.05669384,btw_xs14_riffle,bkf_WL,8.880068975,-5.524
145.4659982,-38.05669451,btw_xs14_riffle,,9.047640632,-5.686
145.4660019,-38.05669517,btw_xs14_riffle,,9.370395616,-5.907
145.4660076,-38.05669792,btw_xs14_riffle,bkf_M,9.949276557,-5.847
145.4660143,-38.05670152,btw_xs14_riffle,,10.64560778,-5.668
145.4660201,-38.05670279,btw_xs14_riffle,,11.16707392,-5.558
145.4660233,-38.05670282,btw_xs14_riffle,bkf_WL,11.4314741,-5.504
145.4660289,-38.05670219,btw_xs14_riffle,bkf,11.86495381,-5.33
145.466034,-38.05670482,btw_xs14_riffle,,12.38744275,-4.981
145.4660399,-38.05670619,btw_xs14_riffle,,12.9202904,-4.768
145.4660455,-38.05670591,btw_xs14_riffle,,13.37210537,-4.148
145.4660518,-38.05670677,btw_xs14_riffle,,13.92800811,-3.741
145.4660588,-38.05671139,btw_xs14_riffle,,14.67597888,-3.438
145.466073,-38.05671539,btw_xs14_riffle,,16.00201419,-3.396
145.466093,-38.05672092,btw_xs14_riffle,,17.85724839,-3.223
145.4661137,-38.05672554,btw_xs14_riffle,,19.73847626,-3.091
145.466133,-38.05673201,btw_xs14_riffle,,21.58023598,-3.075
145.4661551,-38.05673644,btw_xs14_riffle,,23.57142244,-2.877
145.4661887,-38.05674825,btw_xs14_riffle,,26.7925521,-2.477
145.4662113,-38.05675398,btw_xs14_riffle,,28.87299752,-2.089
145.4662313,-38.05675715,btw_xs14_riffle,,30.6407123,-1.688
145.4662433,-38.0567633,btw_xs14_riffle,,31.86544523,-1.464
145.4662565,-38.05676565,btw_xs14_riffle,,33.04293692,-1.168
145.4662755,-38.05677183,btw_xs14_riffle,,34.83830147,-0.323
145.466288,-38.05677174,btw_xs14_riffle,,35.87225817,0.071
145.4663054,-38.05677726,btw_xs14_riffle,,37.51412241,0.344
145.4662732,-38.05680122,btw_xs15_pool,,0,0
145.466261,-38.05679934,btw_xs15_pool,,1.089866964,-0.376
145.4662474,-38.05679966,btw_xs15_pool,,2.27506857,-0.975
145.4662378,-38.05679889,btw_xs15_pool,,3.114885712,-1.318
145.4662253,-38.05679848,btw_xs15_pool,,4.210563027,-1.748
145.4662156,-38.05679852,btw_xs15_pool,,5.060611821,-2.172
145.4661635,-38.05679237,btw_xs15_pool,,9.67805652,-2.918
145.4661497,-38.05679118,btw_xs15_pool,,10.89229085,-3.19
145.4661234,-38.05679016,btw_xs15_pool,,13.2057567,-3.308
145.4661102,-38.05679122,btw_xs15_pool,,14.34458968,-3.485
145.4660954,-38.05679185,btw_xs15_pool,,15.63861407,-3.695
145.466083,-38.05679197,btw_xs15_pool,,16.71887571,-3.999
145.4660737,-38.05679268,btw_xs15_pool,,17.53338878,-4.066
145.4660672,-38.0567933,btw_xs15_pool,,18.09929557,-4.414
145.4660626,-38.0567945,btw_xs15_pool,,18.49525834,-4.638
145.466057,-38.05679484,btw_xs15_pool,,18.98510959,-4.877
145.4660524,-38.05679526,btw_xs15_pool,,19.38201757,-5.24
145.4660479,-38.0567952,btw_xs15_pool,bkf,19.78393899,-5.77
145.466044,-38.05679455,btw_xs15_pool,no bkf_WL,20.12413635,-6.322
145.466036,-38.05679262,btw_xs15_pool,,20.8359312,-7.067
145.4660271,-38.0567949,btw_xs15_pool,bkf_M,21.60373896,-6.734
145.4660192,-38.05679901,btw_xs15_pool,,22.28633393,-6.493
145.4660135,-38.05679884,btw_xs15_pool,,22.79427516,-6.35
145.4660106,-38.05679715,btw_xs15_pool,,23.04310938,-6.158
145.4660051,-38.05679512,btw_xs15_pool,bkf_WL,23.53277463,-6.001
145.4659995,-38.0567953,btw_xs15_pool,,24.02840671,-5.663
145.4659943,-38.05679252,btw_xs15_pool,,24.49642466,-5.82
145.4659771,-38.05679477,btw_xs15_pool,bkf,25.99358446,-5.77
145.4659674,-38.05679601,btw_xs15_pool,,26.84033951,-5.171
145.4659625,-38.05679699,btw_xs15_pool,,27.26600734,-4.868
145.4659586,-38.05679803,btw_xs15_pool,,27.6111884,-4.026
145.465951,-38.05679481,btw_xs15_pool,,28.28106124,-4.321
145.4659386,-38.05679624,btw_xs15_pool,,29.36707873,-2.968
145.4659263,-38.0567943,btw_xs15_pool,,30.45015314,-2.339
145.4659087,-38.05679722,btw_xs15_pool,,31.9851103,-1.049
145.4658952,-38.05679771,btw_xs15_pool,,33.17137629,-0.242
145.4661719,-38.05689046,btw_xs16_riffle,,0,0
145.4661604,-38.05689184,btw_xs16_riffle,,1.01598622,-0.419
145.4661528,-38.05689365,btw_xs16_riffle,,1.708787874,-0.895
145.466145,-38.05689533,btw_xs16_riffle,,2.415183016,-1.327
145.4661369,-38.05689619,btw_xs16_riffle,,3.131073458,-1.766
145.4661307,-38.0568973,btw_xs16_riffle,,3.692739498,-1.974
145.4661124,-38.05689948,btw_xs16_riffle,,5.312193144,-2.865
145.4661017,-38.05690282,btw_xs16_riffle,,6.30546509,-3.404
145.4660956,-38.05690388,btw_xs16_riffle,,6.856808879,-3.712
145.4660884,-38.05690581,btw_xs16_riffle,,7.517391702,-4.163
145.4660811,-38.05690601,btw_xs16_riffle,,8.147221919,-4.914
145.4660741,-38.05690827,btw_xs16_riffle,bkf,8.806247385,-5.171
145.4660711,-38.05690918,btw_xs16_riffle,,9.080071586,-5.42
145.4660673,-38.05690897,btw_xs16_riffle,,9.40415807,-5.738
145.4660596,-38.05691117,btw_xs16_riffle,,10.1176181,-5.889
145.4660516,-38.05691319,btw_xs16_riffle,bkf_M,10.85293481,-5.708
145.4660443,-38.05691397,btw_xs16_riffle,,11.49740223,-5.651
145.4660386,-38.0569161,btw_xs16_riffle,,12.0366961,-5.553
145.4660357,-38.05691684,btw_xs16_riffle,bkf,12.29910342,-5.171
145.4660252,-38.05691918,btw_xs16_riffle,,13.2600411,-4.32
145.4660225,-38.05691968,btw_xs16_riffle,,13.5052134,-4.014
145.4660139,-38.05692006,btw_xs16_riffle,,14.24472425,-3.513
145.466005,-38.05692227,btw_xs16_riffle,,15.05952523,-3.145
145.4659941,-38.05692438,btw_xs16_riffle,,16.04695192,-2.771
145.4659757,-38.05692724,btw_xs16_riffle,,17.68780306,-2.674
145.4659613,-38.05693114,btw_xs16_riffle,,19.02420406,-2.409
145.4659456,-38.05693315,btw_xs16_riffle,,20.41407044,-1.967
145.4659232,-38.05693727,btw_xs16_riffle,,22.42758028,-1.595
145.4659081,-38.05694233,btw_xs16_riffle,,23.84622859,-1.102
145.4658939,-38.05694521,btw_xs16_riffle,,25.1367952,-0.614
145.4658856,-38.05694581,btw_xs16_riffle,,25.85668519,-0.229
145.4658725,-38.05694941,btw_xs16_riffle,,27.06978042,0.352
145.4658393,-38.05710622,btw_xs17_pool,,0,0
145.4658504,-38.05711197,btw_xs17_pool,,1.16918091,-0.295
145.4658584,-38.05711579,btw_xs17_pool,,1.9897628,-0.802
145.4658659,-38.057118,btw_xs17_pool,,2.674261954,-1.228
145.4658737,-38.05712181,btw_xs17_pool,,3.477703984,-1.792
145.4658807,-38.05712557,btw_xs17_pool,,4.225005681,-2.187
145.4658894,-38.05713028,btw_xs17_pool,,5.147692687,-2.905
145.4658992,-38.05713466,btw_xs17_pool,,6.133095548,-3.166
145.465913,-38.05714034,btw_xs17_pool,,7.497674973,-3.21
145.4659244,-38.0571446,btw_xs17_pool,,8.598135844,-3.381
145.4659387,-38.05715221,btw_xs17_pool,,10.10717221,-3.305
145.4659482,-38.0571554,btw_xs17_pool,,11.00391462,-3.282
145.4659512,-38.05715695,btw_xs17_pool,,11.32321266,-3.535
145.465955,-38.05715915,btw_xs17_pool,,11.73032127,-3.985
145.4659627,-38.05716221,btw_xs17_pool,bkf,12.48368571,-4.809
145.4659653,-38.05716349,btw_xs17_pool,bkf_WL,12.75825772,-5.132
145.4659701,-38.05716773,btw_xs17_pool,,13.35879231,-5.51
145.4659781,-38.05717102,btw_xs17_pool,,14.1448333,-5.643
145.4659821,-38.05717311,btw_xs17_pool,,14.56689301,-5.576
145.4659865,-38.05717487,btw_xs17_pool,bkf_M,15.00020167,-5.596
145.4659926,-38.0571772,btw_xs17_pool,,15.59281697,-5.593
145.4659996,-38.05717877,btw_xs17_pool,,16.21301853,-5.625
145.4660016,-38.05718026,btw_xs17_pool,no bkf_WL ,16.4410534,-5.644
145.4660023,-38.05717801,btw_xs17_pool,bkf,16.37267202,-4.809
145.4660074,-38.05717976,btw_xs17_pool,,16.85859855,-3.693
145.4660133,-38.05718389,btw_xs17_pool,,17.53320145,-3.138
145.4660203,-38.05718728,btw_xs17_pool,,18.25536223,-2.617
145.4660274,-38.05719121,btw_xs17_pool,,19.01204579,-1.932
145.4660383,-38.05719774,btw_xs17_pool,,20.20594907,-1.271
145.4660482,-38.05720199,btw_xs17_pool,,21.18747224,-0.581
145.4660581,-38.057205,btw_xs17_pool,,22.10973489,0.184
145.4660684,-38.05721058,btw_xs17_pool,,23.20354561,0.874
145.4660011,-38.05725613,btw_xs18_riffle,,0,0
145.4659967,-38.05725136,btw_xs18_riffle,,0.653600031,-0.506
145.4659893,-38.05725143,btw_xs18_riffle,,1.160190071,-3.203
145.4659828,-38.05724398,btw_xs18_riffle,,2.09871008,-3.911
145.4659789,-38.05724031,btw_xs18_riffle,,2.618685357,-4.235
145.465976,-38.05723518,btw_xs18_riffle,,3.201259909,-4.697
145.465972,-38.05723196,btw_xs18_riffle,,3.69973837,-4.931
145.4659701,-38.0572298,btw_xs18_riffle,,3.989589578,-5.298
145.465966,-38.05722509,btw_xs18_riffle,,4.620954231,-5.593
145.4659625,-38.05722458,btw_xs18_riffle,bkf,4.873380141,-5.877
145.4659614,-38.05722423,btw_xs18_riffle,bkf_WL,4.966186163,-5.967
145.4659594,-38.05722245,btw_xs18_riffle,,5.231988628,-6.157
145.4659539,-38.05721885,btw_xs18_riffle,,5.852852979,-6.181
145.4659494,-38.05721599,btw_xs18_riffle,,6.359006369,-6.181
145.4659446,-38.05721332,btw_xs18_riffle,,6.868896928,-6.095
145.46594,-38.05720802,btw_xs18_riffle,,7.563789857,-5.957
145.4659339,-38.0572022,btw_xs18_riffle,bkf,8.403616959,-5.877
145.4659278,-38.05719847,btw_xs18_riffle,,9.068831513,-5.393
145.4659227,-38.05719444,btw_xs18_riffle,,9.704634151,-5.113
145.4659184,-38.05719113,btw_xs18_riffle,,10.23380565,-4.772
145.4659144,-38.05718805,btw_xs18_riffle,,10.72117274,-4.515
145.4659091,-38.05718506,btw_xs18_riffle,,11.2827221,-4.3
145.4659024,-38.05717821,btw_xs18_riffle,,12.23902847,-4.537
145.4658925,-38.05716931,btw_xs18_riffle,,13.55180792,-4.374
145.4658838,-38.0571629,btw_xs18_riffle,,14.59254005,-4.378
145.4658779,-38.05715957,btw_xs18_riffle,,15.2238437,-3.882
145.4658693,-38.05715401,btw_xs18_riffle,,16.1921086,-3.362
145.46586,-38.05714626,btw_xs18_riffle,,17.3751044,-2.676
145.4658521,-38.05713929,btw_xs18_riffle,,18.41344066,-1.99
145.4658435,-38.05713434,btw_xs18_riffle,,19.33338618,-1.311
145.4658328,-38.05712678,btw_xs18_riffle,,20.59135462,-0.91
145.4657116,-38.05720857,btw_xs21_pool,,0,0
145.4657179,-38.05721563,btw_xs21_pool,,0.95828023,-0.056
145.4657244,-38.05722311,btw_xs21_pool,,1.964823656,-0.289
145.46573,-38.05722952,btw_xs21_pool,,2.829594494,-0.525
145.4657371,-38.05723868,btw_xs21_pool,,4.020836356,-0.931
145.4657451,-38.05724731,btw_xs21_pool,,5.208174536,-1.456
145.4657513,-38.05725352,btw_xs21_pool,,6.085905849,-1.674
145.465755,-38.05725662,btw_xs21_pool,,6.550574402,-2.378
145.4657576,-38.05726076,btw_xs21_pool,,7.059215608,-2.775
145.4657626,-38.05726636,btw_xs21_pool,,7.818685951,-3.199
145.4657687,-38.0572729,btw_xs21_pool,,8.72376272,-3.454
145.4657795,-38.05727906,btw_xs21_pool,,9.834831976,-3.104
145.4657813,-38.05728189,btw_xs21_pool,,10.17729438,-3.235
145.4657831,-38.05728347,btw_xs21_pool,bkf,10.41499808,-3.909
145.4657852,-38.05728486,btw_xs21_pool,,10.64846318,-4.117
145.4657884,-38.05728913,btw_xs21_pool,bkf_WL,11.19846793,-4.525
145.4657915,-38.057293,btw_xs21_pool,,11.70095094,-4.576
145.4657952,-38.05729706,btw_xs21_pool,,12.25930687,-4.63
145.4658016,-38.05730113,btw_xs21_pool,,12.95934026,-4.832
145.4658057,-38.05730579,btw_xs21_pool,,13.58914817,-4.984
145.4658106,-38.05730902,btw_xs21_pool,,14.13633234,-5.008
145.4658138,-38.05731114,btw_xs21_pool,,14.49195573,-4.865
145.4658167,-38.05731277,btw_xs21_pool,,14.78973292,-4.563
145.465819,-38.05731349,btw_xs21_pool,,14.97996642,-4.321
145.4658215,-38.05731476,btw_xs21_pool,bkf,15.23032032,-3.909
145.4658229,-38.05731508,btw_xs21_pool,,15.33266595,-3.737
145.4658306,-38.05731929,btw_xs21_pool,,16.12323156,-3.264
145.4658352,-38.05732361,btw_xs21_pool,,16.75446009,-2.668
145.4658446,-38.05733193,btw_xs21_pool,,17.98980381,-1.894
145.4658536,-38.05733938,btw_xs21_pool,,19.13418156,-1.338
145.4658608,-38.05734678,btw_xs21_pool,,20.16622761,-0.636
145.4658698,-38.05735308,btw_xs21_pool,,21.21043074,0.183
145.4658792,-38.05736026,btw_xs21_pool,,22.35431003,0.939
145.4658896,-38.0573665,btw_xs21_pool,,23.47726428,1.353
145.4656196,-38.0575073,btw_xs22_riffle,,0,0
145.4656167,-38.05749955,btw_xs22_riffle,,0.896018415,-0.476
145.4656154,-38.0574949,btw_xs22_riffle,,1.423068867,-0.85
145.4656134,-38.05749115,btw_xs22_riffle,,1.873116387,-1.534
145.4656122,-38.05748981,btw_xs22_riffle,,2.04567886,-2.018
145.4656097,-38.05748464,btw_xs22_riffle,,2.658763811,-2.381
145.4656069,-38.05748117,btw_xs22_riffle,,3.104834939,-2.839
145.4656057,-38.05747304,btw_xs22_riffle,,3.990186211,-3.097
145.4656057,-38.05746551,btw_xs22_riffle,,4.793943262,-3.472
145.4656044,-38.05746331,btw_xs22_riffle,,5.059444733,-3.935
145.4656078,-38.05744959,btw_xs22_riffle,bkf,6.486254081,-5.043
145.4656049,-38.05744433,btw_xs22_riffle,bkf_WL,7.106277577,-5.522
145.4655984,-38.05743571,btw_xs22_riffle,,8.158416819,-5.704
145.465596,-38.05743081,btw_xs22_riffle,,8.736616793,-5.526
145.4655943,-38.05742654,btw_xs22_riffle,bkf_WL,9.23303038,-5.522
145.4655939,-38.05742564,btw_xs22_riffle,bkf,9.33821075,-5.043
145.4655926,-38.05742234,btw_xs22_riffle,,9.719818311,-4.671
145.4655885,-38.05741773,btw_xs22_riffle,,10.30732254,-4.377
145.4655768,-38.05739531,btw_xs22_riffle,,12.98055103,-3.215
145.4655677,-38.05738232,btw_xs22_riffle,,14.59876495,-2.743
145.4655527,-38.05736796,btw_xs22_riffle,,16.53952454,-2.129
145.4655473,-38.05735822,btw_xs22_riffle,,17.71704019,-1.625
145.4655408,-38.05734743,btw_xs22_riffle,,19.04157226,-1.306
145.4655308,-38.05733853,btw_xs22_riffle,,20.2845559,-1.024
145.4653273,-38.05746917,btw_xs23_pool,,0,0
145.4653393,-38.05747712,btw_xs23_pool,,1.37435403,-0.591
145.4653476,-38.05748129,btw_xs23_pool,,2.234612271,-0.94
145.465357,-38.05748443,btw_xs23_pool,,3.104738314,-1.376
145.4653669,-38.05748867,btw_xs23_pool,,4.091613374,-2.081
145.4653719,-38.05749132,btw_xs23_pool,,4.618327511,-2.431
145.4653785,-38.05749291,btw_xs23_pool,,5.211153519,-2.964
145.4653856,-38.05749568,btw_xs23_pool,,5.901639179,-3.417
145.4653886,-38.05749686,btw_xs23_pool,,6.197169757,-4.043
145.4653914,-38.05749878,btw_xs23_pool,,6.515081734,-4.33
145.4653967,-38.05750022,btw_xs23_pool,,6.99331824,-4.901
145.4653986,-38.05750175,btw_xs23_pool,bkf,7.224134066,-5.347
145.4654039,-38.05750343,btw_xs23_pool,,7.719577774,-5.65
145.4654063,-38.05750373,btw_xs23_pool,bkf_WL,7.922652649,-5.795
145.4654135,-38.05750676,btw_xs23_pool,,8.638144477,-6.063
145.4654165,-38.05750905,btw_xs23_pool,,8.994288188,-6.052
145.465422,-38.0575105,btw_xs23_pool,,9.488664922,-6.009
145.4654258,-38.0575111,btw_xs23_pool,,9.81992001,-5.893
145.465428,-38.05751212,btw_xs23_pool,bkf_WL,10.03922153,-5.767
145.4654314,-38.05751298,btw_xs23_pool,,10.34493214,-5.545
145.465434,-38.05751213,btw_xs23_pool,bkf,10.50412957,-5.347
145.4654368,-38.05751375,btw_xs23_pool,,10.80837842,-4.768
145.4654408,-38.05751689,btw_xs23_pool,,11.2831539,-4.378
145.4654476,-38.05752175,btw_xs23_pool,,12.06236726,-3.994
145.4654643,-38.05752699,btw_xs23_pool,,13.62463405,-3.67
145.4654804,-38.05753475,btw_xs23_pool,,15.2779821,-3.512
145.4654881,-38.05753777,btw_xs23_pool,,16.03074259,-3.563
145.4655014,-38.0575407,btw_xs23_pool,,17.21728416,-3.102
145.4655167,-38.05754635,btw_xs23_pool,,18.70041951,-2.825
145.4655289,-38.05754963,btw_xs23_pool,,19.81854536,-2.394
145.465536,-38.05755108,btw_xs23_pool,,20.44420201,-2.117
145.4655443,-38.05755293,btw_xs23_pool,,21.18765966,-1.858
145.4655503,-38.0575542,btw_xs23_pool,,21.72795823,-1.451
145.4655594,-38.05755449,btw_xs23_pool,,22.46169283,-0.922
145.465571,-38.05755668,btw_xs23_pool,,23.48732207,-0.541
145.4655828,-38.0575577,btw_xs23_pool,,24.48164819,-0.348
145.4655971,-38.05755856,btw_xs23_pool,,25.66792434,-0.25
145.4656264,-38.05755098,btw_xs24_riffle,,0,0
145.4656108,-38.05755766,btw_xs24_riffle,,1.55505434,-0.084
145.4655951,-38.05756458,btw_xs24_riffle,,3.134357988,-0.264
145.4655831,-38.05757051,btw_xs24_riffle,,4.376717491,-0.326
145.4655692,-38.05757757,btw_xs24_riffle,,5.822369707,-0.73
145.4655581,-38.05758459,btw_xs24_riffle,,7.059061198,-1.322
145.4655408,-38.05759488,btw_xs24_riffle,,8.949608986,-1.853
145.465523,-38.05760643,btw_xs24_riffle,,10.96494109,-2.351
145.4655126,-38.05761055,btw_xs24_riffle,,11.97812627,-2.57
145.4654986,-38.0576163,btw_xs24_riffle,,13.3555496,-2.955
145.4654885,-38.05762208,btw_xs24_riffle,,14.44799391,-2.992
145.4654789,-38.05762728,btw_xs24_riffle,,15.46827259,-3.129
145.4654652,-38.05763362,btw_xs24_riffle,,16.85800916,-3.088
145.4654554,-38.05764152,btw_xs24_riffle,,18.05528745,-3.081
145.4654419,-38.05764606,btw_xs24_riffle,,19.32168701,-3.088
145.4654349,-38.05764821,btw_xs24_riffle,,19.96782404,-3.336
145.4654294,-38.05764899,btw_xs24_riffle,,20.42200306,-3.572
145.4654204,-38.05765207,btw_xs24_riffle,,21.2721466,-4.061
145.4654135,-38.05765424,btw_xs24_riffle,,21.91449064,-4.511
145.4654065,-38.05765735,btw_xs24_riffle,,22.62310865,-5.021
145.4653992,-38.05765863,btw_xs24_riffle,bkf,23.23881161,-5.312
145.4653959,-38.0576598,btw_xs24_riffle,bkf_WL,23.55554637,-5.704
145.465393,-38.05766081,btw_xs24_riffle,,23.83513092,-6.079
145.4653841,-38.05766196,btw_xs24_riffle,bkf_M,24.57233147,-6.042
145.4653809,-38.0576641,btw_xs24_riffle,,24.93622957,-6.115
145.4653774,-38.05766464,btw_xs24_riffle,,25.22589957,-5.882
145.4653733,-38.05766767,btw_xs24_riffle,,25.7061344,-5.638
145.4653709,-38.05766914,btw_xs24_riffle,,25.96920825,-5.487
145.4653657,-38.05767028,btw_xs24_riffle,bkf,26.43136867,-5.312
145.4653581,-38.05767176,btw_xs24_riffle,,27.09304599,-4.762
145.4653526,-38.057676,btw_xs24_riffle,,27.74710021,-4.353
145.4653471,-38.05767807,btw_xs24_riffle,,28.27861604,-3.735
145.4653338,-38.05767928,btw_xs24_riffle,,29.35686472,-3.18
145.4653227,-38.05768352,btw_xs24_riffle,,30.43754934,-2.624
145.4653128,-38.05768772,btw_xs24_riffle,,31.42063351,-2.158
145.4653032,-38.0576909,btw_xs24_riffle,,32.33640135,-1.8
145.4652905,-38.05769658,btw_xs24_riffle,,33.61467834,-1.149
145.4652769,-38.05770133,btw_xs24_riffle,,34.91263761,-0.776
145.4652576,-38.05771035,btw_xs24_riffle,,36.88246582,-0.089
145.4653889,-38.05786824,btw_xs25_pool,,0,0
145.465401,-38.05785909,btw_xs25_pool,,1.471527438,-0.134
145.4654081,-38.05785114,btw_xs25_pool,,2.539389887,-0.488
145.4654198,-38.05784388,btw_xs25_pool,,3.827322824,-1.098
145.4654293,-38.05783691,btw_xs25_pool,,4.961909814,-1.692
145.4654387,-38.05782935,btw_xs25_pool,,6.142958977,-2.415
145.465446,-38.05782125,btw_xs25_pool,,7.234924533,-3.043
145.4654519,-38.05781393,btw_xs25_pool,,8.176830009,-3.659
145.4654592,-38.0578057,btw_xs25_pool,,9.284630579,-4.041
145.4654633,-38.05780098,btw_xs25_pool,,9.914274658,-4.506
145.4654653,-38.05779947,btw_xs25_pool,bkf,10.16046082,-5.057
145.4654644,-38.05779703,btw_xs25_pool,,10.31000587,-5.949
145.4654692,-38.05779292,btw_xs25_pool,,10.93434525,-6.419
145.465474,-38.05778955,btw_xs25_pool,,11.49138812,-6.415
145.4654773,-38.05778501,btw_xs25_pool,,12.06066735,-6.146
145.4654812,-38.05778144,btw_xs25_pool,,12.58517382,-5.961
145.4654844,-38.05777715,btw_xs25_pool,,13.12890692,-5.78
145.4654872,-38.05777243,btw_xs25_pool,,13.69362552,-5.73
145.4654879,-38.0577702,btw_xs25_pool,,13.920075,-5.057
145.4654918,-38.057768,btw_xs25_pool,bkf,14.32616306,-4.438
145.4654957,-38.05776036,btw_xs25_pool,,15.20291998,-3.945
145.465506,-38.05775574,btw_xs25_pool,,16.1706011,-3.707
145.4655161,-38.05774822,btw_xs25_pool,,17.38045621,-3.576
145.4655245,-38.05774145,btw_xs25_pool,,18.42609563,-3.102
